
START dramblast {

START Insert TEST {
#           time             counts unit events
     1.001923346        646,493,440      umc_cas_cmd.all                  #  41375.6 MB/s  umc_mem_bandwidth   
    87.158542863      1,000,992,354 ns   duration_time                                                         
    88.159548167      2,691,037,461      umc_cas_cmd.all                  # 172226.4 MB/s  umc_mem_bandwidth   
    88.159548167      1,001,005,304 ns   duration_time                                                         
    89.161544466      2,695,981,956      umc_cas_cmd.all                  # 172542.8 MB/s  umc_mem_bandwidth   
    89.161544466      1,001,996,299 ns   duration_time                                                         
    90.162549860      2,693,412,210      umc_cas_cmd.all                  # 172378.4 MB/s  umc_mem_bandwidth   
    90.162549860      1,001,005,394 ns   duration_time                                                         
    91.166550329      2,703,713,320      umc_cas_cmd.all                  # 173037.7 MB/s  umc_mem_bandwidth   
    91.166550329      1,004,000,469 ns   duration_time                                                         
    92.167544002      2,691,285,645      umc_cas_cmd.all                  # 172242.3 MB/s  umc_mem_bandwidth   
    92.167544002      1,000,993,673 ns   duration_time                                                         
    93.168540996      2,693,718,146      umc_cas_cmd.all                  # 172398.0 MB/s  umc_mem_bandwidth   
    93.168540996      1,000,996,994 ns   duration_time                                                         
    94.169551170      2,692,259,822      umc_cas_cmd.all                  # 172304.6 MB/s  umc_mem_bandwidth   
    94.169551170      1,001,010,174 ns   duration_time                                                         
    95.170550534      2,692,581,480      umc_cas_cmd.all                  # 172325.2 MB/s  umc_mem_bandwidth   
    95.170550534      1,000,999,364 ns   duration_time                                                         
    96.174550433      2,700,268,211      umc_cas_cmd.all                  # 172817.2 MB/s  umc_mem_bandwidth   
    96.174550433      1,003,999,899 ns   duration_time                                                         
    97.175550237      2,693,254,888      umc_cas_cmd.all                  # 172368.3 MB/s  umc_mem_bandwidth   
    97.175550237      1,000,999,804 ns   duration_time                                                         
    98.176549751      2,695,054,181      umc_cas_cmd.all                  # 172483.5 MB/s  umc_mem_bandwidth   
    98.176549751      1,000,999,514 ns   duration_time                                                         
    99.177541554      2,692,565,268      umc_cas_cmd.all                  # 172324.2 MB/s  umc_mem_bandwidth   
    99.177541554      1,000,991,803 ns   duration_time                                                         
   100.178545858      2,693,805,273      umc_cas_cmd.all                  # 172403.5 MB/s  umc_mem_bandwidth   
   100.178545858      1,001,004,304 ns   duration_time                                                         
   101.182549617      2,700,736,169      umc_cas_cmd.all                  # 172847.1 MB/s  umc_mem_bandwidth   
   101.182549617      1,004,003,759 ns   duration_time                                                         
   102.183551302      2,693,360,857      umc_cas_cmd.all                  # 172375.1 MB/s  umc_mem_bandwidth   
   102.183551302      1,001,001,685 ns   duration_time                                                         
   103.184545505      2,692,556,980      umc_cas_cmd.all                  # 172323.6 MB/s  umc_mem_bandwidth   
   103.184545505      1,000,994,203 ns   duration_time                                                         
   104.185549949      2,694,026,898      umc_cas_cmd.all                  # 172417.7 MB/s  umc_mem_bandwidth   
   104.185549949      1,001,004,444 ns   duration_time                                                         
#           time             counts unit events
   105.186549853      2,695,449,490      umc_cas_cmd.all                  # 172508.8 MB/s  umc_mem_bandwidth   
   105.186549853      1,000,999,904 ns   duration_time                                                         
   106.189541697      2,700,522,176      umc_cas_cmd.all                  # 172833.4 MB/s  umc_mem_bandwidth   
   106.189541697      1,002,991,844 ns   duration_time                                                         
   107.190548981      2,696,292,587      umc_cas_cmd.all                  # 172562.7 MB/s  umc_mem_bandwidth   
   107.190548981      1,001,007,284 ns   duration_time                                                         
   108.191548764      2,695,326,278      umc_cas_cmd.all                  # 172500.9 MB/s  umc_mem_bandwidth   
   108.191548764      1,000,999,783 ns   duration_time                                                         
   109.192551658      2,697,633,888      umc_cas_cmd.all                  # 172648.6 MB/s  umc_mem_bandwidth   
   109.192551658      1,001,002,894 ns   duration_time                                                         
   110.194542477      2,698,597,435      umc_cas_cmd.all                  # 172710.2 MB/s  umc_mem_bandwidth   
   110.194542477      1,001,990,819 ns   duration_time                                                         
   111.195550841      2,696,349,601      umc_cas_cmd.all                  # 172566.4 MB/s  umc_mem_bandwidth   
   111.195550841      1,001,008,364 ns   duration_time                                                         
   112.198540495      2,702,520,086      umc_cas_cmd.all                  # 172961.3 MB/s  umc_mem_bandwidth   
   112.198540495      1,002,989,654 ns   duration_time                                                         
   113.199550079      2,696,987,442      umc_cas_cmd.all                  # 172607.2 MB/s  umc_mem_bandwidth   
   113.199550079      1,001,009,584 ns   duration_time                                                         
   114.200550853      2,695,884,313      umc_cas_cmd.all                  # 172536.6 MB/s  umc_mem_bandwidth   
   114.200550853      1,001,000,774 ns   duration_time                                                         
   115.201541907      2,695,913,057      umc_cas_cmd.all                  # 172538.4 MB/s  umc_mem_bandwidth   
   115.201541907      1,000,991,054 ns   duration_time                                                         
   116.202548980      2,697,507,801      umc_cas_cmd.all                  # 172640.5 MB/s  umc_mem_bandwidth   
   116.202548980      1,001,007,073 ns   duration_time                                                         
   117.206536099      2,703,339,069      umc_cas_cmd.all                  # 173013.7 MB/s  umc_mem_bandwidth   
   117.206536099      1,003,987,119 ns   duration_time                                                         
   118.207549803      2,696,509,282      umc_cas_cmd.all                  # 172576.6 MB/s  umc_mem_bandwidth   
   118.207549803      1,001,013,704 ns   duration_time                                                         
   119.208549817      2,694,806,581      umc_cas_cmd.all                  # 172467.6 MB/s  umc_mem_bandwidth   
   119.208549817      1,001,000,014 ns   duration_time                                                         
   120.209550411      2,697,037,320      umc_cas_cmd.all                  # 172610.4 MB/s  umc_mem_bandwidth   
   120.209550411      1,001,000,594 ns   duration_time                                                         
   121.210550455      2,695,922,131      umc_cas_cmd.all                  # 172539.0 MB/s  umc_mem_bandwidth   
   121.210550455      1,001,000,044 ns   duration_time                                                         
   122.212549554      2,697,633,325      umc_cas_cmd.all                  # 172648.5 MB/s  umc_mem_bandwidth   
   122.212549554      1,001,999,099 ns   duration_time                                                         
   123.215540668      2,701,354,776      umc_cas_cmd.all                  # 172886.7 MB/s  umc_mem_bandwidth   
   123.215540668      1,002,991,114 ns   duration_time                                                         
   124.216547331      2,693,073,794      umc_cas_cmd.all                  # 172356.7 MB/s  umc_mem_bandwidth   
   124.216547331      1,001,006,663 ns   duration_time                                                         
   125.217546945      2,695,138,536      umc_cas_cmd.all                  # 172488.9 MB/s  umc_mem_bandwidth   
   125.217546945      1,000,999,614 ns   duration_time                                                         
   126.218539689      2,691,926,187      umc_cas_cmd.all                  # 172283.3 MB/s  umc_mem_bandwidth   
   126.218539689      1,000,992,744 ns   duration_time                                                         
   127.221554243      2,700,494,030      umc_cas_cmd.all                  # 172831.6 MB/s  umc_mem_bandwidth   
   127.221554243      1,003,014,554 ns   duration_time                                                         
   128.222550627      2,692,501,321      umc_cas_cmd.all                  # 172320.1 MB/s  umc_mem_bandwidth   
   128.222550627      1,000,996,384 ns   duration_time                                                         
   129.223549821      2,694,725,547      umc_cas_cmd.all                  # 172462.4 MB/s  umc_mem_bandwidth   
   129.223549821      1,000,999,194 ns   duration_time                                                         
   130.226541045      2,700,809,871      umc_cas_cmd.all                  # 172851.8 MB/s  umc_mem_bandwidth   
   130.226541045      1,002,991,224 ns   duration_time                                                         
#           time             counts unit events
   131.227553139      2,694,465,053      umc_cas_cmd.all                  # 172445.8 MB/s  umc_mem_bandwidth   
   131.227553139      1,001,012,094 ns   duration_time                                                         
   132.228549462      2,694,784,403      umc_cas_cmd.all                  # 172466.2 MB/s  umc_mem_bandwidth   
   132.228549462      1,000,996,323 ns   duration_time                                                         
   133.229549246      2,692,393,941      umc_cas_cmd.all                  # 172313.2 MB/s  umc_mem_bandwidth   
   133.229549246      1,000,999,784 ns   duration_time                                                         
   134.230549560      2,695,428,032      umc_cas_cmd.all                  # 172507.4 MB/s  umc_mem_bandwidth   
   134.230549560      1,001,000,314 ns   duration_time                                                         
   135.234540649      2,699,283,723      umc_cas_cmd.all                  # 172754.2 MB/s  umc_mem_bandwidth   
   135.234540649      1,003,991,089 ns   duration_time                                                         
   136.235544203      2,696,141,231      umc_cas_cmd.all                  # 172553.0 MB/s  umc_mem_bandwidth   
   136.235544203      1,001,003,554 ns   duration_time                                                         
   137.236551477      2,692,300,377      umc_cas_cmd.all                  # 172307.2 MB/s  umc_mem_bandwidth   
   137.236551477      1,001,007,274 ns   duration_time                                                         
   138.237552071      2,694,978,610      umc_cas_cmd.all                  # 172478.6 MB/s  umc_mem_bandwidth   
   138.237552071      1,001,000,594 ns   duration_time                                                         
   139.238760448      2,691,874,154      umc_cas_cmd.all                  # 172279.9 MB/s  umc_mem_bandwidth   
   139.238760448      1,001,208,377 ns   duration_time                                                         
   140.239551064      2,694,013,216      umc_cas_cmd.all                  # 172416.8 MB/s  umc_mem_bandwidth   
   140.239551064      1,000,790,616 ns   duration_time                                                         
   141.243538515      2,702,111,420      umc_cas_cmd.all                  # 172935.1 MB/s  umc_mem_bandwidth   
   141.243538515      1,003,987,451 ns   duration_time                                                         
   142.244551332      2,695,577,132      umc_cas_cmd.all                  # 172516.9 MB/s  umc_mem_bandwidth   
   142.244551332      1,001,012,817 ns   duration_time                                                         
   143.245543558      2,693,796,897      umc_cas_cmd.all                  # 172403.0 MB/s  umc_mem_bandwidth   
   143.245543558      1,000,992,226 ns   duration_time                                                         
   144.246550894      2,692,991,278      umc_cas_cmd.all                  # 172351.4 MB/s  umc_mem_bandwidth   
   144.246550894      1,001,007,336 ns   duration_time                                                         
   145.247550250      2,695,791,949      umc_cas_cmd.all                  # 172530.7 MB/s  umc_mem_bandwidth   
   145.247550250      1,000,999,356 ns   duration_time                                                         
   146.248550977      2,693,220,227      umc_cas_cmd.all                  # 172366.1 MB/s  umc_mem_bandwidth   
   146.248550977      1,001,000,727 ns   duration_time                                                         
   147.252537048      2,702,972,786      umc_cas_cmd.all                  # 172990.3 MB/s  umc_mem_bandwidth   
   147.252537048      1,003,986,071 ns   duration_time                                                         
   148.253549774      2,693,315,421      umc_cas_cmd.all                  # 172372.2 MB/s  umc_mem_bandwidth   
   148.253549774      1,001,012,726 ns   duration_time                                                         
   149.254543601      2,695,445,120      umc_cas_cmd.all                  # 172508.5 MB/s  umc_mem_bandwidth   
   149.254543601      1,000,993,827 ns   duration_time                                                         
   150.255546167      2,693,598,940      umc_cas_cmd.all                  # 172390.3 MB/s  umc_mem_bandwidth   
   150.255546167      1,001,002,566 ns   duration_time                                                         
   151.256543973      2,695,512,252      umc_cas_cmd.all                  # 172512.8 MB/s  umc_mem_bandwidth   
   151.256543973      1,000,997,806 ns   duration_time                                                         
   152.257550879      2,692,278,021      umc_cas_cmd.all                  # 172305.8 MB/s  umc_mem_bandwidth   
   152.257550879      1,001,006,906 ns   duration_time                                                         
   153.258549896      2,695,952,030      umc_cas_cmd.all                  # 172540.9 MB/s  umc_mem_bandwidth   
   153.258549896      1,000,999,017 ns   duration_time                                                         
   154.261539152      2,697,752,859      umc_cas_cmd.all                  # 172656.2 MB/s  umc_mem_bandwidth   
   154.261539152      1,002,989,256 ns   duration_time                                                         
   155.262552008      2,694,227,889      umc_cas_cmd.all                  # 172430.6 MB/s  umc_mem_bandwidth   
   155.262552008      1,001,012,856 ns   duration_time                                                         
   156.263550675      2,691,283,654      umc_cas_cmd.all                  # 172242.2 MB/s  umc_mem_bandwidth   
   156.263550675      1,000,998,667 ns   duration_time                                                         
#           time             counts unit events
   157.264550621      2,694,230,177      umc_cas_cmd.all                  # 172430.7 MB/s  umc_mem_bandwidth   
   157.264550621      1,000,999,946 ns   duration_time                                                         
   158.267541997      2,699,674,806      umc_cas_cmd.all                  # 172779.2 MB/s  umc_mem_bandwidth   
   158.267541997      1,002,991,376 ns   duration_time                                                         
   159.269551079      2,697,978,924      umc_cas_cmd.all                  # 172670.7 MB/s  umc_mem_bandwidth   
   159.269551079      1,002,009,082 ns   duration_time                                                         
   160.270544285      2,696,557,780      umc_cas_cmd.all                  # 172579.7 MB/s  umc_mem_bandwidth   
   160.270544285      1,000,993,206 ns   duration_time                                                         
   161.271550531      2,694,883,314      umc_cas_cmd.all                  # 172472.5 MB/s  umc_mem_bandwidth   
   161.271550531      1,001,006,246 ns   duration_time                                                         
   162.275542633      2,705,760,472      umc_cas_cmd.all                  # 173168.7 MB/s  umc_mem_bandwidth   
   162.275542633      1,003,992,102 ns   duration_time                                                         
   163.276547419      2,694,315,317      umc_cas_cmd.all                  # 172436.2 MB/s  umc_mem_bandwidth   
   163.276547419      1,001,004,786 ns   duration_time                                                         
   164.279549796      2,701,865,860      umc_cas_cmd.all                  # 172919.4 MB/s  umc_mem_bandwidth   
   164.279549796      1,003,002,377 ns   duration_time                                                         
   165.280547592      2,693,559,064      umc_cas_cmd.all                  # 172387.8 MB/s  umc_mem_bandwidth   
   165.280547592      1,000,997,796 ns   duration_time                                                         
   166.281550238      2,695,281,545      umc_cas_cmd.all                  # 172498.0 MB/s  umc_mem_bandwidth   
   166.281550238      1,001,002,646 ns   duration_time                                                         
   167.282551734      2,693,607,889      umc_cas_cmd.all                  # 172390.9 MB/s  umc_mem_bandwidth   
   167.282551734      1,001,001,496 ns   duration_time                                                         
   168.284541726      2,699,165,748      umc_cas_cmd.all                  # 172746.6 MB/s  umc_mem_bandwidth   
   168.284541726      1,001,989,992 ns   duration_time                                                         
   169.285549412      2,694,526,765      umc_cas_cmd.all                  # 172449.7 MB/s  umc_mem_bandwidth   
   169.285549412      1,001,007,686 ns   duration_time                                                         
   170.288541158      2,700,940,519      umc_cas_cmd.all                  # 172860.2 MB/s  umc_mem_bandwidth   
   170.288541158      1,002,991,746 ns   duration_time                                                         
   171.289541395      2,694,203,291      umc_cas_cmd.all                  # 172429.0 MB/s  umc_mem_bandwidth   
   171.289541395      1,001,000,237 ns   duration_time                                                         
   172.290549091      2,694,892,642      umc_cas_cmd.all                  # 172473.1 MB/s  umc_mem_bandwidth   
   172.290549091      1,001,007,696 ns   duration_time                                                         
   173.291545847      2,695,795,950      umc_cas_cmd.all                  # 172530.9 MB/s  umc_mem_bandwidth   
   173.291545847      1,000,996,756 ns   duration_time                                                         
   174.294542504      2,697,436,896      umc_cas_cmd.all                  # 172636.0 MB/s  umc_mem_bandwidth   
   174.294542504      1,002,996,657 ns   duration_time                                                         
   175.296541835      2,695,813,657      umc_cas_cmd.all                  # 172532.1 MB/s  umc_mem_bandwidth   
   175.296541835      1,001,999,331 ns   duration_time                                                         
   176.297549231      2,691,822,443      umc_cas_cmd.all                  # 172276.6 MB/s  umc_mem_bandwidth   
   176.297549231      1,001,007,396 ns   duration_time                                                         
   177.298546297      2,694,300,054      umc_cas_cmd.all                  # 172435.2 MB/s  umc_mem_bandwidth   
   177.298546297      1,000,997,066 ns   duration_time                                                         
   178.299543354      2,692,002,286      umc_cas_cmd.all                  # 172288.1 MB/s  umc_mem_bandwidth   
   178.299543354      1,000,997,057 ns   duration_time                                                         
   179.303537765      2,700,804,107      umc_cas_cmd.all                  # 172851.5 MB/s  umc_mem_bandwidth   
   179.303537765      1,003,994,411 ns   duration_time                                                         
   180.304551282      2,692,406,815      umc_cas_cmd.all                  # 172314.0 MB/s  umc_mem_bandwidth   
   180.304551282      1,001,013,517 ns   duration_time                                                         
   181.305541968      2,694,343,640      umc_cas_cmd.all                  # 172438.0 MB/s  umc_mem_bandwidth   
   181.305541968      1,000,990,686 ns   duration_time                                                         
   182.306547494      2,693,411,925      umc_cas_cmd.all                  # 172378.4 MB/s  umc_mem_bandwidth   
   182.306547494      1,001,005,526 ns   duration_time                                                         
#           time             counts unit events
   183.307549830      2,696,334,248      umc_cas_cmd.all                  # 172565.4 MB/s  umc_mem_bandwidth   
   183.307549830      1,001,002,336 ns   duration_time                                                         
   184.308548467      2,692,837,763      umc_cas_cmd.all                  # 172341.6 MB/s  umc_mem_bandwidth   
   184.308548467      1,000,998,637 ns   duration_time                                                         
   185.311548783      2,700,843,121      umc_cas_cmd.all                  # 172854.0 MB/s  umc_mem_bandwidth   
   185.311548783      1,003,000,316 ns   duration_time                                                         
   186.312551079      2,694,117,346      umc_cas_cmd.all                  # 172423.5 MB/s  umc_mem_bandwidth   
   186.312551079      1,001,002,296 ns   duration_time                                                         
   187.313553066      2,697,453,617      umc_cas_cmd.all                  # 172637.0 MB/s  umc_mem_bandwidth   
   187.313553066      1,001,001,987 ns   duration_time                                                         
   188.317537537      2,703,052,928      umc_cas_cmd.all                  # 172995.4 MB/s  umc_mem_bandwidth   
   188.317537537      1,003,984,471 ns   duration_time                                                         
   189.318549874      2,695,346,588      umc_cas_cmd.all                  # 172502.2 MB/s  umc_mem_bandwidth   
   189.318549874      1,001,012,337 ns   duration_time                                                         
   190.319543230      2,693,762,629      umc_cas_cmd.all                  # 172400.8 MB/s  umc_mem_bandwidth   
   190.319543230      1,000,993,356 ns   duration_time                                                         
   191.320550986      2,693,740,921      umc_cas_cmd.all                  # 172399.4 MB/s  umc_mem_bandwidth   
   191.320550986      1,001,007,756 ns   duration_time                                                         
   192.321551972      2,693,765,609      umc_cas_cmd.all                  # 172401.0 MB/s  umc_mem_bandwidth   
   192.321551972      1,001,000,986 ns   duration_time                                                         
   193.322551669      2,691,942,476      umc_cas_cmd.all                  # 172284.3 MB/s  umc_mem_bandwidth   
   193.322551669      1,000,999,697 ns   duration_time                                                         
   194.326541200      2,702,377,145      umc_cas_cmd.all                  # 172952.1 MB/s  umc_mem_bandwidth   
   194.326541200      1,003,989,531 ns   duration_time                                                         
   195.327548906      2,692,923,366      umc_cas_cmd.all                  # 172347.1 MB/s  umc_mem_bandwidth   
   195.327548906      1,001,007,706 ns   duration_time                                                         
   196.330550143      2,701,284,639      umc_cas_cmd.all                  # 172882.2 MB/s  umc_mem_bandwidth   
   196.330550143      1,003,001,237 ns   duration_time                                                         
   197.331549279      2,691,800,131      umc_cas_cmd.all                  # 172275.2 MB/s  umc_mem_bandwidth   
   197.331549279      1,000,999,136 ns   duration_time                                                         
   198.332545326      2,696,344,899      umc_cas_cmd.all                  # 172566.1 MB/s  umc_mem_bandwidth   
   198.332545326      1,000,996,047 ns   duration_time                                                         
   199.333550472      2,690,829,272      umc_cas_cmd.all                  # 172213.1 MB/s  umc_mem_bandwidth   
   199.333550472      1,001,005,146 ns   duration_time                                                         
   200.335540223      2,696,651,139      umc_cas_cmd.all                  # 172585.7 MB/s  umc_mem_bandwidth   
   200.335540223      1,001,989,751 ns   duration_time                                                         
   201.337549664      2,694,175,369      umc_cas_cmd.all                  # 172427.2 MB/s  umc_mem_bandwidth   
   201.337549664      1,002,009,441 ns   duration_time                                                         
   202.339541026      2,699,416,484      umc_cas_cmd.all                  # 172762.7 MB/s  umc_mem_bandwidth   
   202.339541026      1,001,991,362 ns   duration_time                                                         
   203.340549415      2,693,391,604      umc_cas_cmd.all                  # 172377.1 MB/s  umc_mem_bandwidth   
   203.340549415      1,001,008,389 ns   duration_time                                                         
   204.343540301      2,699,659,609      umc_cas_cmd.all                  # 172778.2 MB/s  umc_mem_bandwidth   
   204.343540301      1,002,990,886 ns   duration_time                                                         
   205.344549137      2,693,284,897      umc_cas_cmd.all                  # 172370.2 MB/s  umc_mem_bandwidth   
   205.344549137      1,001,008,836 ns   duration_time                                                         
   206.345545763      2,694,053,466      umc_cas_cmd.all                  # 172419.4 MB/s  umc_mem_bandwidth   
   206.345545763      1,000,996,626 ns   duration_time                                                         
   207.346547988      2,693,528,068      umc_cas_cmd.all                  # 172385.8 MB/s  umc_mem_bandwidth   
   207.346547988      1,001,002,225 ns   duration_time                                                         
   208.347552024      2,693,624,145      umc_cas_cmd.all                  # 172391.9 MB/s  umc_mem_bandwidth   
   208.347552024      1,001,004,036 ns   duration_time                                                         
#           time             counts unit events
   209.351541595      2,702,182,179      umc_cas_cmd.all                  # 172939.7 MB/s  umc_mem_bandwidth   
   209.351541595      1,003,989,571 ns   duration_time                                                         
   210.352547231      2,693,295,232      umc_cas_cmd.all                  # 172370.9 MB/s  umc_mem_bandwidth   
   210.352547231      1,001,005,636 ns   duration_time                                                         
   211.353549277      2,694,291,009      umc_cas_cmd.all                  # 172434.6 MB/s  umc_mem_bandwidth   
   211.353549277      1,001,002,046 ns   duration_time                                                         
   212.354549313      2,690,791,612      umc_cas_cmd.all                  # 172210.7 MB/s  umc_mem_bandwidth   
   212.354549313      1,001,000,036 ns   duration_time                                                         
   213.355550299      2,695,073,470      umc_cas_cmd.all                  # 172484.7 MB/s  umc_mem_bandwidth   
   213.355550299      1,001,000,986 ns   duration_time                                                         
   214.356548885      2,689,268,672      umc_cas_cmd.all                  # 172113.2 MB/s  umc_mem_bandwidth   
   214.356548885      1,000,998,586 ns   duration_time                                                         
   215.358567556      2,695,326,490      umc_cas_cmd.all                  # 172500.9 MB/s  umc_mem_bandwidth   
   215.358567556      1,002,018,671 ns   duration_time                                                         
   216.359551002      2,687,990,978      umc_cas_cmd.all                  # 172031.4 MB/s  umc_mem_bandwidth   
   216.359551002      1,000,983,446 ns   duration_time                                                         
   217.362543938      2,699,883,906      umc_cas_cmd.all                  # 172792.6 MB/s  umc_mem_bandwidth   
   217.362543938      1,002,992,936 ns   duration_time                                                         
   218.363550504      2,689,192,016      umc_cas_cmd.all                  # 172108.3 MB/s  umc_mem_bandwidth   
   218.363550504      1,001,006,566 ns   duration_time                                                         
   219.364542550      2,692,057,199      umc_cas_cmd.all                  # 172291.7 MB/s  umc_mem_bandwidth   
   219.364542550      1,000,992,046 ns   duration_time                                                         
   220.365549876      2,688,323,948      umc_cas_cmd.all                  # 172052.7 MB/s  umc_mem_bandwidth   
   220.365549876      1,001,007,326 ns   duration_time                                                         
   221.366549421      2,693,778,713      umc_cas_cmd.all                  # 172401.8 MB/s  umc_mem_bandwidth   
   221.366549421      1,000,999,545 ns   duration_time                                                         
   222.368541992      2,692,322,095      umc_cas_cmd.all                  # 172308.6 MB/s  umc_mem_bandwidth   
   222.368541992      1,001,992,571 ns   duration_time                                                         
   223.369556548      2,693,555,595      umc_cas_cmd.all                  # 172387.6 MB/s  umc_mem_bandwidth   
   223.369556548      1,001,014,556 ns   duration_time                                                         
   224.374550604      2,702,604,179      umc_cas_cmd.all                  # 172966.7 MB/s  umc_mem_bandwidth   
   224.374550604      1,004,994,056 ns   duration_time                                                         
   225.375550340      2,693,789,061      umc_cas_cmd.all                  # 172402.5 MB/s  umc_mem_bandwidth   
   225.375550340      1,000,999,736 ns   duration_time                                                         
   226.376550856      2,693,851,334      umc_cas_cmd.all                  # 172406.5 MB/s  umc_mem_bandwidth   
   226.376550856      1,001,000,516 ns   duration_time                                                         
   227.377550602      2,695,865,305      umc_cas_cmd.all                  # 172535.4 MB/s  umc_mem_bandwidth   
   227.377550602      1,000,999,746 ns   duration_time                                                         
   228.378550448      2,696,660,521      umc_cas_cmd.all                  # 172586.3 MB/s  umc_mem_bandwidth   
   228.378550448      1,000,999,846 ns   duration_time                                                         
   229.381551864      2,699,448,205      umc_cas_cmd.all                  # 172764.7 MB/s  umc_mem_bandwidth   
   229.381551864      1,003,001,416 ns   duration_time                                                         
   230.382550510      2,695,620,219      umc_cas_cmd.all                  # 172519.7 MB/s  umc_mem_bandwidth   
   230.382550510      1,000,998,646 ns   duration_time                                                         
   231.383548666      2,692,630,327      umc_cas_cmd.all                  # 172328.3 MB/s  umc_mem_bandwidth   
   231.383548666      1,000,998,156 ns   duration_time                                                         
   232.386563342      2,700,786,488      umc_cas_cmd.all                  # 172850.3 MB/s  umc_mem_bandwidth   
   232.386563342      1,003,014,676 ns   duration_time                                                         
   233.387549388      2,691,572,328      umc_cas_cmd.all                  # 172260.6 MB/s  umc_mem_bandwidth   
   233.387549388      1,000,986,046 ns   duration_time                                                         
   234.391546599      2,700,790,555      umc_cas_cmd.all                  # 172850.6 MB/s  umc_mem_bandwidth   
   234.391546599      1,003,997,211 ns   duration_time                                                         
#           time             counts unit events
   235.392549115      2,691,036,122      umc_cas_cmd.all                  # 172226.3 MB/s  umc_mem_bandwidth   
   235.392549115      1,001,002,516 ns   duration_time                                                         
   236.395540530      2,697,737,073      umc_cas_cmd.all                  # 172655.2 MB/s  umc_mem_bandwidth   
   236.395540530      1,002,991,415 ns   duration_time                                                         
   237.396548887      2,692,298,592      umc_cas_cmd.all                  # 172307.1 MB/s  umc_mem_bandwidth   
   237.396548887      1,001,008,357 ns   duration_time                                                         
   238.397549662      2,694,133,811      umc_cas_cmd.all                  # 172424.6 MB/s  umc_mem_bandwidth   
   238.397549662      1,001,000,775 ns   duration_time                                                         
   239.399550173      2,697,427,427      umc_cas_cmd.all                  # 172635.4 MB/s  umc_mem_bandwidth   
   239.399550173      1,002,000,511 ns   duration_time                                                         
   240.403540404      2,704,476,525      umc_cas_cmd.all                  # 173086.5 MB/s  umc_mem_bandwidth   
   240.403540404      1,003,990,231 ns   duration_time                                                         
   241.404550270      2,694,681,438      umc_cas_cmd.all                  # 172459.6 MB/s  umc_mem_bandwidth   
   241.404550270      1,001,009,866 ns   duration_time                                                         
   242.405549986      2,694,295,220      umc_cas_cmd.all                  # 172434.9 MB/s  umc_mem_bandwidth   
   242.405549986      1,000,999,716 ns   duration_time                                                         
   243.406548672      2,694,208,493      umc_cas_cmd.all                  # 172429.3 MB/s  umc_mem_bandwidth   
   243.406548672      1,000,998,686 ns   duration_time                                                         
   244.407550198      2,694,845,290      umc_cas_cmd.all                  # 172470.1 MB/s  umc_mem_bandwidth   
   244.407550198      1,001,001,526 ns   duration_time                                                         
   245.408550114      2,693,694,918      umc_cas_cmd.all                  # 172396.5 MB/s  umc_mem_bandwidth   
   245.408550114      1,000,999,916 ns   duration_time                                                         
   246.409551860      2,692,138,999      umc_cas_cmd.all                  # 172296.9 MB/s  umc_mem_bandwidth   
   246.409551860      1,001,001,746 ns   duration_time                                                         
   247.411541031      2,696,998,116      umc_cas_cmd.all                  # 172607.9 MB/s  umc_mem_bandwidth   
   247.411541031      1,001,989,171 ns   duration_time                                                         
   248.412552007      2,695,012,032      umc_cas_cmd.all                  # 172480.8 MB/s  umc_mem_bandwidth   
   248.412552007      1,001,010,976 ns   duration_time                                                         
   249.415540243      2,697,162,692      umc_cas_cmd.all                  # 172618.4 MB/s  umc_mem_bandwidth   
   249.415540243      1,002,988,236 ns   duration_time                                                         
   250.416542779      2,694,428,467      umc_cas_cmd.all                  # 172443.4 MB/s  umc_mem_bandwidth   
   250.416542779      1,001,002,536 ns   duration_time                                                         
   251.417547535      2,692,398,699      umc_cas_cmd.all                  # 172313.5 MB/s  umc_mem_bandwidth   
   251.417547535      1,001,004,756 ns   duration_time                                                         
   252.418548861      2,695,730,789      umc_cas_cmd.all                  # 172526.8 MB/s  umc_mem_bandwidth   
   252.418548861      1,001,001,326 ns   duration_time                                                         
   253.420540802      2,693,229,257      umc_cas_cmd.all                  # 172366.7 MB/s  umc_mem_bandwidth   
   253.420540802      1,001,991,941 ns   duration_time                                                         
   254.421550517      2,693,611,842      umc_cas_cmd.all                  # 172391.2 MB/s  umc_mem_bandwidth   
   254.421550517      1,001,009,715 ns   duration_time                                                         
   255.424540153      2,695,902,819      umc_cas_cmd.all                  # 172537.8 MB/s  umc_mem_bandwidth   
   255.424540153      1,002,989,636 ns   duration_time                                                         
   256.429549799      2,704,425,395      umc_cas_cmd.all                  # 173083.2 MB/s  umc_mem_bandwidth   
   256.429549799      1,005,009,646 ns   duration_time                                                         
   257.430541375      2,689,485,976      umc_cas_cmd.all                  # 172127.1 MB/s  umc_mem_bandwidth   
   257.430541375      1,000,991,576 ns   duration_time                                                         
   258.431550581      2,692,995,092      umc_cas_cmd.all                  # 172351.7 MB/s  umc_mem_bandwidth   
   258.431550581      1,001,009,206 ns   duration_time                                                         
   259.435541712      2,700,191,274      umc_cas_cmd.all                  # 172812.2 MB/s  umc_mem_bandwidth   
   259.435541712      1,003,991,131 ns   duration_time                                                         
   260.436548398      2,694,472,569      umc_cas_cmd.all                  # 172446.2 MB/s  umc_mem_bandwidth   
